ID,NatID1,NatID2,SudijaID,Status,Faza,BrPotezi,NastanID,BobednikID
7732,2259,3475,14,Pobednik,CetvrtFinale,23,209,3475
7733,3055,4573,29,Nereseno,Kvalifikacii,60,118,null
7734,922,1352,7,Nereseno,CetvrtFinale,30,100,null
7735,3784,893,36,Nereseno,Kvalifikacii,50,34,null
7736,5072,262,50,Pobednik,Samostoen,46,23,5072
7737,4082,3173,21,Pobednik,Polufinale,78,22,4082
7738,2938,1592,15,Nereseno,CetvrtFinale,68,139,null
7739,4897,1802,14,Pobednik,Polufinale,22,59,4897
7740,1284,4445,28,Nereseno,Finale,71,116,null
7741,3191,2268,27,Pobednik,Finale,33,154,3191
7742,971,2112,37,Pobednik,Samostoen,24,182,2112
7743,4211,1361,9,Pobednik,CetvrtFinale,53,88,1361
7744,1729,3029,47,Nereseno,Polufinale,67,168,null
7745,4242,3579,13,Nereseno,Samostoen,50,226,null
7746,5007,2302,12,Pobednik,CetvrtFinale,70,37,2302
7747,1786,1134,46,Nereseno,Kvalifikacii,31,152,null
7748,2340,3091,16,Nereseno,Finale,21,169,null
7749,3875,3026,22,Nereseno,Polufinale,26,32,null
7750,3664,4008,31,Pobednik,Kvalifikacii,73,143,3664
7751,4170,2357,34,Pobednik,Samostoen,29,180,2357
7752,1821,1635,12,Pobednik,CetvrtFinale,36,212,1635
7753,1268,3146,23,Nereseno,CetvrtFinale,69,4,null
7754,3023,4527,11,Nereseno,Kvalifikacii,49,30,null
7755,1477,4387,49,Pobednik,Samostoen,39,136,4387
7756,415,4031,44,Pobednik,Kvalifikacii,55,48,415
7757,999,1759,31,Pobednik,CetvrtFinale,47,197,1759
7758,2918,3536,34,Pobednik,Kvalifikacii,67,223,2918
7759,4442,3940,49,Pobednik,Finale,16,5,4442
7760,1599,2548,17,Pobednik,Polufinale,13,138,1599
7761,239,4830,1,Nereseno,Finale,20,49,null
7762,4512,4801,35,Pobednik,Kvalifikacii,39,104,4801
7763,3074,4153,38,Nereseno,CetvrtFinale,51,5,null
7764,1526,2998,27,Nereseno,Kvalifikacii,60,181,null
7765,4668,1082,4,Nereseno,CetvrtFinale,52,74,null
7766,5057,3057,10,Pobednik,Samostoen,34,218,5057
7767,1919,1357,15,Pobednik,CetvrtFinale,77,166,1357
7768,4052,2211,31,Nereseno,Polufinale,61,123,null
7769,268,2053,48,Nereseno,CetvrtFinale,52,198,null
7770,3569,2515,1,Nereseno,Samostoen,11,124,null
7771,2536,4346,26,Pobednik,Polufinale,68,107,4346
7772,574,4633,35,Nereseno,Kvalifikacii,31,192,null
7773,1314,3619,49,Nereseno,CetvrtFinale,36,199,null
7774,368,475,1,Pobednik,Kvalifikacii,63,24,475
7775,1240,738,21,Nereseno,Samostoen,17,50,null
7776,472,1804,8,Pobednik,CetvrtFinale,19,142,472
7777,2576,397,18,Nereseno,Polufinale,29,95,null
7778,3603,123,35,Pobednik,Polufinale,49,25,123
7779,4269,2871,19,Nereseno,Samostoen,51,47,null
7780,4868,3029,31,Nereseno,Samostoen,54,246,null
7781,3609,2133,40,Pobednik,CetvrtFinale,16,46,2133
7782,1604,298,29,Nereseno,Kvalifikacii,15,71,null
7783,1984,3684,35,Nereseno,Samostoen,45,97,null
7784,4263,992,30,Nereseno,CetvrtFinale,78,41,null
7785,3563,4149,33,Nereseno,Polufinale,28,200,null
7786,3939,4439,48,Pobednik,Finale,56,174,3939
7787,2614,2558,5,Nereseno,Kvalifikacii,25,109,null
7788,3131,3419,27,Nereseno,Samostoen,73,235,null
7789,4158,867,13,Nereseno,Kvalifikacii,38,198,null
7790,773,4992,45,Nereseno,Polufinale,61,168,null
7791,399,1392,16,Nereseno,Finale,21,20,null
7792,4230,2136,4,Nereseno,Samostoen,50,247,null
7793,399,4894,30,Nereseno,Finale,10,158,null
7794,5149,3609,6,Pobednik,Finale,74,25,5149
7795,4373,652,32,Pobednik,Finale,64,132,4373
7796,2810,5148,34,Pobednik,CetvrtFinale,11,97,2810
7797,4389,1422,18,Nereseno,Polufinale,78,36,null
7798,2620,2791,36,Nereseno,Samostoen,29,211,null
7799,1867,4934,20,Nereseno,Samostoen,22,160,null
7800,1431,5100,50,Nereseno,Finale,22,126,null
7801,167,3148,39,Nereseno,Kvalifikacii,48,102,null
7802,3794,129,39,Nereseno,Kvalifikacii,47,1,null
7803,1458,1698,25,Pobednik,Kvalifikacii,75,84,1458
7804,712,1924,22,Pobednik,Finale,37,233,1924
7805,2726,3085,25,Pobednik,CetvrtFinale,76,113,3085
7806,3828,3412,40,Nereseno,Finale,45,200,null
7807,2466,4644,5,Pobednik,Samostoen,46,19,4644
7808,2399,1492,12,Nereseno,Kvalifikacii,12,178,null
7809,1235,4058,44,Nereseno,Polufinale,80,162,null
7810,1939,2207,37,Nereseno,Samostoen,77,151,null
7811,4968,4997,22,Nereseno,Samostoen,80,92,null
7812,4181,1453,47,Pobednik,CetvrtFinale,58,220,1453
7813,2955,2665,31,Pobednik,CetvrtFinale,49,29,2955
7814,4138,1197,36,Pobednik,CetvrtFinale,54,232,1197
7815,739,960,21,Pobednik,Finale,50,108,739
7816,3938,2749,3,Nereseno,Finale,61,141,null
7817,4860,211,7,Nereseno,Finale,44,203,null
7818,4070,1138,45,Nereseno,Kvalifikacii,69,253,null
7819,740,2617,12,Nereseno,Samostoen,51,79,null
7820,5145,3416,44,Nereseno,Kvalifikacii,19,199,null
7821,4082,4677,42,Nereseno,Kvalifikacii,35,105,null
7822,3923,795,10,Pobednik,Samostoen,13,246,795
7823,1934,1831,5,Nereseno,Samostoen,21,68,null
7824,866,2293,14,Pobednik,CetvrtFinale,78,255,866
7825,4442,3337,13,Pobednik,Kvalifikacii,28,73,4442
7826,2905,1604,25,Nereseno,Polufinale,66,88,null
7827,3689,4909,10,Nereseno,Samostoen,61,70,null
7828,1363,864,39,Nereseno,Samostoen,25,171,null
7829,3996,636,28,Pobednik,Kvalifikacii,57,79,3996
7830,3032,605,31,Nereseno,Polufinale,57,164,null
7831,2606,4708,46,Pobednik,Finale,26,173,4708
7832,4580,3426,10,Nereseno,Finale,46,58,null
7833,358,1443,4,Nereseno,Kvalifikacii,12,173,null
7834,4508,775,19,Pobednik,Polufinale,26,24,4508
7835,3932,2129,22,Pobednik,CetvrtFinale,75,124,3932
7836,1069,4684,18,Nereseno,Polufinale,19,77,null
7837,3019,1475,26,Nereseno,Samostoen,50,32,null
7838,5157,3662,49,Nereseno,Polufinale,56,6,null
7839,157,1785,29,Nereseno,CetvrtFinale,68,13,null
7840,835,1748,4,Nereseno,Kvalifikacii,19,147,null
7841,1480,1175,22,Nereseno,Kvalifikacii,50,125,null
7842,4962,638,9,Nereseno,Finale,17,79,null
7843,1819,4946,1,Pobednik,Samostoen,29,82,4946
7844,166,1574,41,Pobednik,Kvalifikacii,14,46,166
7845,3663,4047,26,Pobednik,CetvrtFinale,76,249,3663
7846,1867,1444,30,Nereseno,Finale,13,60,null
7847,4003,1387,27,Nereseno,Finale,14,177,null
7848,3465,4099,45,Nereseno,CetvrtFinale,25,33,null
7849,4138,4691,24,Pobednik,Finale,25,181,4138
7850,947,1515,24,Nereseno,Polufinale,71,83,null
7851,1945,470,31,Pobednik,Kvalifikacii,24,136,470
7852,5082,4850,16,Pobednik,Samostoen,72,81,5082
7853,544,1359,5,Pobednik,CetvrtFinale,26,135,544
7854,2775,532,50,Pobednik,Kvalifikacii,78,4,2775
7855,2028,1454,48,Pobednik,CetvrtFinale,71,14,2028
7856,3389,2849,47,Nereseno,Finale,66,112,null
7857,2100,2697,17,Nereseno,CetvrtFinale,18,95,null
7858,3851,3894,20,Nereseno,Finale,54,254,null
7859,4919,4517,7,Nereseno,Finale,26,20,null
7860,180,1738,13,Nereseno,Polufinale,41,38,null
7861,4927,1178,34,Pobednik,Polufinale,47,43,1178
7862,2319,2482,28,Pobednik,CetvrtFinale,64,32,2482
7863,2003,1484,17,Pobednik,Samostoen,17,98,2003
7864,4739,1297,4,Nereseno,Polufinale,49,84,null
7865,423,2014,50,Pobednik,Samostoen,56,250,423
7866,4038,3683,34,Nereseno,Finale,23,198,null
7867,916,3584,10,Pobednik,Samostoen,18,177,3584
7868,2990,178,30,Pobednik,Polufinale,49,11,178
7869,3404,260,33,Pobednik,CetvrtFinale,12,213,260
7870,3033,920,3,Nereseno,CetvrtFinale,32,47,null
7871,2256,2913,16,Pobednik,CetvrtFinale,44,140,2256
7872,159,3319,30,Nereseno,CetvrtFinale,59,182,null
7873,3762,200,4,Pobednik,CetvrtFinale,28,253,200
7874,4427,3626,18,Nereseno,Samostoen,42,144,null
7875,4180,4330,18,Nereseno,Samostoen,43,141,null
7876,3392,534,30,Pobednik,CetvrtFinale,70,248,3392
7877,4330,2000,26,Nereseno,CetvrtFinale,68,170,null
7878,1837,780,25,Pobednik,CetvrtFinale,42,31,1837
7879,831,4421,21,Pobednik,Kvalifikacii,74,130,4421
7880,4160,3298,42,Pobednik,Samostoen,64,133,3298
7881,2291,1713,14,Pobednik,CetvrtFinale,72,250,1713
7882,921,1985,35,Nereseno,CetvrtFinale,68,7,null
7883,777,3143,39,Nereseno,Polufinale,76,37,null
7884,1198,695,31,Pobednik,Kvalifikacii,30,29,1198
7885,129,3548,9,Nereseno,Finale,63,4,null
7886,3985,1365,7,Pobednik,CetvrtFinale,61,159,3985
7887,655,1639,18,Nereseno,Samostoen,25,32,null
7888,4531,484,45,Pobednik,Polufinale,67,203,4531
7889,3024,5114,44,Pobednik,Finale,78,136,3024
7890,873,3891,44,Nereseno,CetvrtFinale,50,53,null
7891,2350,1891,18,Nereseno,Finale,60,7,null
7892,1278,3921,6,Pobednik,Finale,59,193,1278
7893,4034,3395,19,Nereseno,Samostoen,14,237,null
7894,4403,2630,28,Nereseno,Finale,15,241,null
7895,2869,845,22,Pobednik,Kvalifikacii,27,164,845
7896,4526,1787,48,Pobednik,Samostoen,70,159,4526
7897,4612,5008,31,Pobednik,CetvrtFinale,53,115,4612
7898,1116,2509,17,Nereseno,Samostoen,67,236,null
7899,3856,2930,17,Nereseno,Polufinale,36,114,null
7900,669,2637,22,Nereseno,Finale,58,216,null
7901,3558,1143,15,Pobednik,Kvalifikacii,19,199,3558
7902,2471,3350,43,Nereseno,Polufinale,37,60,null
7903,2666,1102,9,Nereseno,Kvalifikacii,57,209,null
7904,4821,3917,10,Pobednik,Kvalifikacii,26,61,3917
7905,344,3010,37,Pobednik,CetvrtFinale,50,91,344
7906,3251,634,14,Pobednik,CetvrtFinale,16,32,3251
7907,3973,3487,40,Pobednik,Finale,26,48,3973
7908,2684,1782,33,Nereseno,Samostoen,32,89,null
7909,4028,1253,48,Nereseno,Polufinale,26,142,null
7910,2495,495,48,Pobednik,Finale,13,73,2495
7911,2848,4308,28,Pobednik,Kvalifikacii,17,220,4308
7912,3940,1374,21,Nereseno,Polufinale,34,251,null
7913,1172,345,45,Nereseno,Polufinale,19,81,null
7914,2660,1469,26,Nereseno,Kvalifikacii,46,217,null
7915,1875,3236,38,Nereseno,Polufinale,44,81,null
7916,2005,1515,20,Pobednik,Samostoen,10,122,2005
7917,1754,3545,24,Nereseno,CetvrtFinale,70,72,null
7918,4493,4530,47,Pobednik,Kvalifikacii,51,9,4493
7919,4413,959,45,Nereseno,Finale,34,40,null
7920,3540,2638,29,Pobednik,Finale,43,122,2638
7921,2614,5124,35,Pobednik,Polufinale,45,147,5124
7922,2821,4022,33,Pobednik,Samostoen,40,66,4022
7923,4699,983,1,Nereseno,Samostoen,44,75,null
7924,4577,5053,19,Nereseno,Polufinale,80,13,null
7925,1301,2366,8,Pobednik,Finale,71,106,1301
7926,1761,869,43,Nereseno,Kvalifikacii,46,225,null
7927,3518,185,11,Pobednik,Finale,56,146,3518
7928,3269,4137,3,Nereseno,Samostoen,62,70,null
7929,3604,3807,17,Nereseno,Finale,71,223,null
7930,2386,2358,14,Pobednik,Kvalifikacii,59,103,2358
7931,3712,4173,13,Nereseno,Finale,26,122,null
7932,1883,1013,44,Pobednik,CetvrtFinale,62,14,1883
7933,4755,717,3,Nereseno,Samostoen,80,157,null
7934,2341,2990,9,Pobednik,Polufinale,22,112,2990
7935,4201,2819,19,Pobednik,Polufinale,46,55,2819
7936,2905,3144,11,Nereseno,Samostoen,40,102,null
7937,3374,756,9,Nereseno,Polufinale,35,224,null
7938,2570,287,5,Nereseno,Kvalifikacii,61,62,null
7939,3583,2281,48,Pobednik,Kvalifikacii,29,184,3583
7940,1660,1188,4,Pobednik,CetvrtFinale,68,238,1188
7941,3293,1390,40,Pobednik,CetvrtFinale,45,22,1390
7942,1470,172,4,Nereseno,Finale,69,83,null
7943,4680,3366,28,Pobednik,Polufinale,18,63,3366
7944,4316,583,47,Pobednik,Kvalifikacii,33,234,583
7945,1061,456,46,Nereseno,Polufinale,30,88,null
7946,2822,2438,47,Pobednik,Polufinale,58,183,2438
7947,4365,718,23,Pobednik,Polufinale,34,109,4365
7948,1421,4431,17,Nereseno,Finale,78,150,null
7949,3829,3884,14,Nereseno,Polufinale,61,185,null
7950,2863,940,33,Nereseno,Samostoen,68,163,null
7951,3246,2188,39,Pobednik,Kvalifikacii,43,199,2188
7952,907,1720,14,Nereseno,Kvalifikacii,42,132,null
7953,812,4189,26,Nereseno,Polufinale,23,132,null
7954,2223,4984,11,Nereseno,Kvalifikacii,27,197,null
7955,4436,4982,49,Nereseno,Finale,10,74,null
7956,1830,493,25,Nereseno,Polufinale,50,42,null
7957,1353,3344,41,Nereseno,Polufinale,24,85,null
7958,2482,3447,49,Pobednik,Finale,52,241,2482
7959,819,3013,35,Nereseno,CetvrtFinale,41,107,null
7960,706,4208,6,Pobednik,Samostoen,21,17,706
7961,1369,2364,31,Pobednik,Polufinale,66,150,2364
7962,3597,1299,39,Pobednik,Kvalifikacii,13,64,1299
7963,1215,484,46,Pobednik,Samostoen,30,12,484
7964,2503,4300,39,Nereseno,Finale,80,1,null
7965,3267,1135,19,Pobednik,Kvalifikacii,65,132,1135
7966,4349,1444,33,Nereseno,Kvalifikacii,60,187,null
7967,4361,4457,39,Nereseno,CetvrtFinale,52,145,null
7968,743,4341,41,Nereseno,Finale,54,66,null
7969,3683,4646,43,Pobednik,Finale,63,151,4646
7970,3726,4213,25,Nereseno,Finale,19,167,null
7971,3340,240,1,Pobednik,Kvalifikacii,77,249,3340
7972,3688,1524,3,Pobednik,Samostoen,29,8,3688
7973,1687,4340,9,Nereseno,Kvalifikacii,28,84,null
7974,2251,1485,35,Nereseno,CetvrtFinale,46,203,null
7975,4685,2459,44,Pobednik,Polufinale,13,72,2459
7976,1078,3186,6,Pobednik,Samostoen,47,86,3186
7977,3793,357,15,Pobednik,Polufinale,29,25,3793
7978,3027,2757,9,Nereseno,Kvalifikacii,50,253,null
7979,2443,2745,25,Pobednik,Finale,22,51,2443
7980,1695,4529,50,Pobednik,Polufinale,59,220,4529
7981,678,3237,29,Pobednik,Kvalifikacii,24,84,678
7982,2924,4264,36,Pobednik,Polufinale,64,69,4264
7983,615,4283,22,Pobednik,CetvrtFinale,72,22,4283
7984,2169,3461,40,Nereseno,Kvalifikacii,54,240,null
7985,907,4373,26,Nereseno,Kvalifikacii,49,52,null
7986,4304,3422,15,Nereseno,Kvalifikacii,27,194,null
7987,2730,929,34,Pobednik,Finale,11,76,929
7988,4947,1039,45,Pobednik,Kvalifikacii,74,34,4947
7989,4397,397,47,Nereseno,Samostoen,46,176,null
7990,3578,2278,47,Pobednik,CetvrtFinale,65,255,3578
7991,972,2566,32,Nereseno,Samostoen,60,165,null
7992,295,182,3,Nereseno,Finale,19,180,null
7993,2115,4322,14,Nereseno,Kvalifikacii,41,75,null
7994,2531,3942,27,Nereseno,Finale,30,177,null
7995,661,2182,6,Pobednik,Samostoen,17,148,2182
7996,1599,1207,26,Nereseno,Samostoen,44,156,null
7997,1798,906,20,Nereseno,CetvrtFinale,13,72,null
7998,1573,2308,27,Pobednik,Kvalifikacii,17,146,2308
7999,2401,4854,47,Pobednik,Polufinale,55,83,4854
8000,2496,3272,48,Pobednik,Samostoen,65,83,3272
8001,2994,3785,12,Nereseno,CetvrtFinale,70,192,null
8002,4574,3646,12,Pobednik,Finale,35,153,4574
8003,3761,2612,13,Pobednik,CetvrtFinale,49,144,2612
8004,4594,4954,16,Nereseno,Samostoen,68,158,null
8005,2470,845,36,Nereseno,Finale,49,169,null
8006,4299,487,20,Nereseno,Finale,62,33,null
8007,4239,3096,3,Pobednik,Finale,79,29,4239
8008,3699,4473,36,Pobednik,CetvrtFinale,26,37,3699
8009,4231,295,46,Pobednik,Finale,29,26,295
8010,1068,4989,12,Nereseno,CetvrtFinale,52,216,null
8011,1437,3567,33,Pobednik,Polufinale,29,75,3567
8012,4012,2967,28,Nereseno,Samostoen,44,84,null
8013,3134,441,27,Pobednik,CetvrtFinale,77,61,3134
8014,2153,1042,29,Nereseno,Samostoen,46,14,null
8015,2390,2995,35,Pobednik,Samostoen,63,56,2390
8016,3890,299,5,Pobednik,Finale,35,223,3890
8017,2442,3078,31,Nereseno,Samostoen,56,243,null
8018,171,2931,33,Pobednik,Kvalifikacii,72,92,2931
8019,1543,5058,19,Pobednik,Kvalifikacii,66,26,5058
8020,2112,4902,27,Nereseno,Polufinale,37,75,null
8021,606,5102,47,Nereseno,Finale,67,61,null
8022,1713,3591,9,Pobednik,Polufinale,67,131,1713
8023,3190,1244,5,Nereseno,Polufinale,36,190,null
8024,632,4956,15,Pobednik,CetvrtFinale,78,67,4956
8025,972,2983,44,Nereseno,CetvrtFinale,31,105,null
8026,1317,2080,9,Pobednik,CetvrtFinale,35,110,2080
8027,2342,3044,4,Pobednik,Finale,23,164,2342
8028,2985,726,45,Pobednik,Samostoen,72,168,726
8029,1789,2055,31,Nereseno,Samostoen,50,97,null
8030,4509,5097,35,Pobednik,Kvalifikacii,48,215,4509
8031,1856,2274,20,Nereseno,Finale,12,154,null
8032,3418,4189,15,Pobednik,Polufinale,17,118,3418
8033,2132,2811,35,Nereseno,Polufinale,10,112,null
8034,260,3899,42,Nereseno,Samostoen,73,113,null
8035,4809,2126,38,Pobednik,CetvrtFinale,28,191,4809
8036,4566,4596,48,Nereseno,Finale,26,78,null
8037,1920,2313,23,Pobednik,Samostoen,79,210,2313
8038,4054,677,38,Nereseno,Kvalifikacii,18,174,null
8039,1845,3964,7,Nereseno,Kvalifikacii,55,135,null
8040,4246,602,33,Nereseno,CetvrtFinale,76,37,null
8041,1825,4541,48,Pobednik,Samostoen,63,232,4541
8042,3698,2100,17,Nereseno,Kvalifikacii,38,177,null
8043,285,5115,43,Nereseno,Polufinale,31,59,null
8044,3116,3167,33,Nereseno,Polufinale,40,122,null
8045,2172,2322,24,Pobednik,Kvalifikacii,54,238,2322
8046,2367,796,16,Nereseno,Kvalifikacii,18,164,null
8047,676,363,7,Nereseno,CetvrtFinale,47,173,null
8048,3955,2377,44,Nereseno,Kvalifikacii,13,192,null
8049,2672,1331,22,Pobednik,Kvalifikacii,17,65,1331
8050,3364,1882,49,Pobednik,Samostoen,37,97,3364
8051,2615,3357,28,Pobednik,CetvrtFinale,60,10,3357
8052,213,1041,38,Pobednik,Finale,24,30,213
8053,2427,1808,11,Pobednik,Polufinale,12,252,2427
8054,3981,2754,35,Pobednik,Polufinale,55,103,2754
8055,2292,4250,35,Pobednik,Polufinale,19,85,2292
8056,3443,5051,40,Pobednik,Finale,78,126,3443
8057,342,715,12,Nereseno,Samostoen,16,228,null
8058,4835,3999,31,Pobednik,CetvrtFinale,56,104,4835
8059,2530,592,6,Nereseno,Polufinale,42,204,null
8060,642,2628,28,Pobednik,Kvalifikacii,37,62,2628
8061,2731,2907,48,Nereseno,Kvalifikacii,32,117,null
8062,243,4224,35,Pobednik,Samostoen,53,87,4224
8063,692,2051,47,Nereseno,Kvalifikacii,25,184,null
8064,786,3205,31,Pobednik,CetvrtFinale,63,218,786
8065,2382,620,36,Pobednik,Samostoen,27,152,620
8066,1842,553,18,Nereseno,Finale,55,187,null
8067,2363,4500,45,Nereseno,Finale,45,55,null
8068,1281,4225,19,Pobednik,Samostoen,61,26,4225
8069,4845,1959,38,Nereseno,Samostoen,35,250,null
8070,1028,683,19,Pobednik,Polufinale,15,45,683
8071,4247,2574,18,Nereseno,Kvalifikacii,79,132,null
8072,4493,1064,6,Pobednik,CetvrtFinale,33,201,1064
8073,1751,3650,27,Nereseno,Samostoen,45,226,null
8074,1313,4553,8,Nereseno,Polufinale,36,50,null
8075,5095,4492,39,Pobednik,Polufinale,76,50,4492
8076,1538,167,43,Nereseno,CetvrtFinale,80,45,null
8077,574,3111,32,Nereseno,Polufinale,27,23,null
8078,1938,4637,45,Pobednik,Finale,54,232,4637
8079,2271,2795,33,Pobednik,Kvalifikacii,71,28,2271
8080,2308,1761,45,Pobednik,Samostoen,79,27,2308
8081,628,1289,28,Nereseno,Kvalifikacii,26,75,null
8082,1760,726,26,Nereseno,Polufinale,49,203,null
8083,1377,4914,42,Pobednik,Samostoen,52,226,4914
8084,4879,1326,3,Nereseno,Polufinale,58,46,null
8085,3991,126,45,Nereseno,Finale,63,241,null
8086,4352,2499,4,Pobednik,Finale,71,86,4352
8087,3977,2944,25,Pobednik,Samostoen,37,225,3977
8088,5028,1936,34,Pobednik,Samostoen,24,215,5028
8089,2142,1775,9,Nereseno,CetvrtFinale,11,187,null
8090,5163,2887,12,Nereseno,Finale,56,160,null
8091,1312,2113,3,Nereseno,Polufinale,46,184,null
8092,1441,3416,4,Pobednik,Finale,50,116,1441
8093,733,4434,20,Nereseno,CetvrtFinale,22,196,null
8094,2524,4853,24,Pobednik,Polufinale,26,84,4853
8095,2978,935,33,Pobednik,Kvalifikacii,20,134,2978
8096,1063,1455,20,Nereseno,CetvrtFinale,35,114,null
8097,1198,4109,8,Pobednik,Samostoen,39,23,1198
8098,1132,560,24,Nereseno,Polufinale,62,207,null
8099,153,889,17,Nereseno,Polufinale,71,87,null
8100,2487,1033,36,Nereseno,CetvrtFinale,68,158,null
8101,3976,4539,15,Nereseno,Polufinale,21,215,null
8102,2893,2803,31,Pobednik,CetvrtFinale,22,211,2803
8103,5094,4325,30,Nereseno,Samostoen,76,222,null
8104,611,1586,22,Nereseno,Samostoen,62,208,null
8105,3348,2419,24,Nereseno,Samostoen,70,1,null
8106,3170,2659,8,Pobednik,Finale,58,180,3170
8107,4220,1996,12,Pobednik,Kvalifikacii,37,21,4220
8108,3793,107,11,Nereseno,Samostoen,38,158,null
8109,2450,2878,43,Pobednik,CetvrtFinale,32,11,2450
8110,885,1870,26,Nereseno,Samostoen,48,148,null
8111,3531,639,6,Nereseno,Kvalifikacii,23,88,null
8112,2827,4878,22,Pobednik,Samostoen,34,233,2827
8113,1901,4774,32,Nereseno,CetvrtFinale,38,31,null
8114,1883,3046,32,Nereseno,Polufinale,64,20,null
8115,3167,4300,35,Pobednik,Kvalifikacii,43,197,3167
8116,1184,1442,10,Nereseno,Kvalifikacii,46,153,null
8117,3328,1927,48,Pobednik,Finale,19,99,3328
8118,493,4299,37,Pobednik,Samostoen,21,206,493
8119,1119,3145,21,Nereseno,Samostoen,10,104,null
8120,1555,5016,25,Pobednik,Samostoen,33,64,5016
8121,984,915,12,Pobednik,Finale,68,55,984
8122,2072,176,13,Pobednik,Polufinale,22,158,2072
8123,3187,1945,21,Nereseno,Kvalifikacii,23,69,null
8124,4999,1443,44,Pobednik,Samostoen,79,83,4999
8125,2146,4442,15,Pobednik,CetvrtFinale,50,77,4442
8126,1381,2007,24,Nereseno,CetvrtFinale,10,176,null
8127,4705,4299,46,Pobednik,Finale,47,246,4299
8128,4459,1286,1,Pobednik,CetvrtFinale,66,245,4459
8129,2343,303,34,Pobednik,CetvrtFinale,59,81,303
8130,4100,4643,35,Nereseno,Polufinale,34,68,null
8131,3601,3843,44,Pobednik,CetvrtFinale,74,190,3843
8132,1580,4480,28,Pobednik,Polufinale,16,240,4480
8133,3083,3702,6,Nereseno,Samostoen,60,158,null
8134,1395,4399,9,Pobednik,Samostoen,20,18,4399
8135,1234,2956,16,Nereseno,Polufinale,35,223,null
8136,4202,1389,7,Nereseno,CetvrtFinale,72,33,null
8137,583,4396,7,Pobednik,Finale,11,90,4396
8138,4831,2591,48,Pobednik,Polufinale,26,127,4831
8139,4548,4179,3,Nereseno,Samostoen,50,77,null
8140,1003,4964,23,Pobednik,CetvrtFinale,49,95,1003
8141,4944,3026,43,Pobednik,Kvalifikacii,65,233,4944
8142,5137,4369,14,Pobednik,Samostoen,17,247,5137
8143,1017,1202,20,Nereseno,Kvalifikacii,40,26,null
8144,4060,2637,28,Nereseno,Polufinale,34,242,null
8145,767,440,16,Pobednik,Kvalifikacii,78,155,440
8146,1853,3392,20,Nereseno,Samostoen,60,90,null
8147,1147,4135,35,Pobednik,CetvrtFinale,55,75,1147
8148,3497,3908,22,Nereseno,Kvalifikacii,27,247,null
8149,3963,3316,46,Nereseno,CetvrtFinale,42,50,null
8150,1367,4955,19,Pobednik,Samostoen,53,162,1367
8151,233,4698,43,Nereseno,Samostoen,61,84,null
8152,3585,2603,41,Nereseno,CetvrtFinale,11,182,null
8153,1445,1453,27,Pobednik,Samostoen,73,86,1445
8154,5014,3853,24,Nereseno,Samostoen,65,10,null
8155,1561,4726,18,Nereseno,Finale,57,117,null
8156,2493,2021,18,Pobednik,Samostoen,51,250,2493
8157,4237,3552,25,Pobednik,Finale,43,30,4237
8158,5072,3510,23,Nereseno,CetvrtFinale,80,37,null
8159,1907,2417,4,Nereseno,CetvrtFinale,72,66,null
8160,673,3538,50,Nereseno,Polufinale,58,117,null
8161,1060,641,41,Nereseno,Finale,19,183,null
8162,2190,1966,1,Nereseno,Kvalifikacii,75,125,null
8163,3732,1837,29,Nereseno,Polufinale,56,178,null
8164,1090,1379,26,Nereseno,Samostoen,33,95,null
8165,130,2955,11,Nereseno,Samostoen,19,228,null
8166,2676,1757,17,Nereseno,Finale,56,158,null
8167,834,412,29,Nereseno,Samostoen,80,47,null
8168,3553,2853,47,Pobednik,Polufinale,28,61,3553
8169,835,626,6,Nereseno,CetvrtFinale,44,123,null
8170,2663,2423,25,Nereseno,Kvalifikacii,25,36,null
8171,3433,3427,19,Pobednik,CetvrtFinale,10,98,3433
8172,3519,2941,24,Pobednik,Samostoen,65,158,3519
8173,4235,2558,41,Nereseno,Kvalifikacii,63,125,null
8174,4763,1619,7,Pobednik,CetvrtFinale,50,196,4763
8175,4540,776,43,Pobednik,Kvalifikacii,77,87,776
8176,4167,3849,19,Pobednik,CetvrtFinale,51,255,4167
8177,1329,2498,45,Pobednik,Kvalifikacii,30,126,2498
8178,3381,4670,33,Nereseno,Finale,11,68,null
8179,4847,2069,18,Pobednik,Polufinale,19,81,4847
8180,4756,182,21,Nereseno,Polufinale,33,47,null
8181,3994,2623,46,Pobednik,Samostoen,79,92,2623
8182,829,1735,4,Nereseno,Samostoen,58,1,null
8183,921,4977,27,Pobednik,CetvrtFinale,29,108,921
8184,653,2398,47,Nereseno,Samostoen,10,252,null
8185,1691,3664,18,Pobednik,Polufinale,19,157,3664
8186,1495,4333,3,Nereseno,Kvalifikacii,37,187,null
8187,3798,4950,8,Pobednik,Kvalifikacii,77,204,3798
