ID,brPrijava,KorisnikID,NastanID,Status
9387,Morocco_2024:9387,2271,3,Neaktiven
9388,Philippines_2024:9388,64,1,Aktiven
9389,Croatia_2020:9389,3584,22,Neaktiven
9390,Russia_2020:9390,3723,9,Pending
9391,Georgia_2021:9391,3232,7,Pending
9392,Singapore_2021:9392,3453,20,Neaktiven
9393,India_2021:9393,652,92,Aktiven
9394,Morocco_2020:9394,3989,23,Pending
9395,Norway_2022:9395,3110,75,Aktiven
9396,Venezuela_2024:9396,4932,44,Aktiven
9397,Finland_2024:9397,1330,63,Aktiven
9398,New Zealand_2021:9398,5123,94,Neaktiven
9399,Dominican Republic_2023:9399,36,48,Aktiven
9400,Austria_2021:9400,3566,109,Pending
9401,Mongolia_2023:9401,4562,37,Neaktiven
9402,India_2020:9402,3704,38,Pending
9403,Faroe Islands_2021:9403,3252,16,Neaktiven
9404,China_2022:9404,4932,107,Aktiven
9405,Finland_2024:9405,4935,63,Pending
9406,Azerbaijan_2020:9406,3486,56,Aktiven
9407,Greece_2020:9407,2605,40,Pending
9408,Macedonia_2023:9408,644,19,Neaktiven
9409,Morocco_2020:9409,424,23,Aktiven
9410,Netherlands_2023:9410,4066,89,Neaktiven
9411,Panama_2022:9411,1879,62,Neaktiven
9412,Morocco_2024:9412,1111,3,Neaktiven
9413,Nepal_2021:9413,1326,108,Pending
9414,Ireland_2024:9414,2863,83,Aktiven
9415,Estonia_2023:9415,5116,69,Aktiven
9416,New Zealand_2021:9416,2728,52,Aktiven
9417,China_2023:9417,3807,64,Neaktiven
9418,Nicaragua_2021:9418,621,81,Pending
9419,Montenegro_2022:9419,3809,96,Aktiven
9420,New Zealand_2021:9420,2781,58,Aktiven
9421,China_2022:9421,4420,107,Pending
9422,Northern Ireland_2021:9422,2433,76,Aktiven
9423,Greece_2020:9423,1149,40,Pending
9424,Greece_2020:9424,2051,40,Aktiven
9425,Morocco_2020:9425,4529,23,Pending
9426,Seychelles_2024:9426,5139,88,Neaktiven
9427,Estonia_2023:9427,2911,69,Neaktiven
9428,Australia_2020:9428,564,105,Pending
9429,Kenya_2025:9429,1828,66,Pending
9430,New Zealand_2021:9430,2564,58,Neaktiven
9431,Singapore_2024:9431,5002,82,Pending
9432,Canada_2021:9432,3573,8,Pending
9433,Norway_2023:9433,1225,97,Aktiven
9434,Kazakhstan_2023:9434,4671,80,Neaktiven
9435,China_2022:9435,2302,107,Pending
9436,Portugal_2023:9436,4663,110,Aktiven
9437,Nepal_2021:9437,556,108,Pending
9438,New Zealand_2021:9438,1594,52,Neaktiven
9439,Ireland_2024:9439,2077,83,Pending
9440,Cuba_2023:9440,1389,31,Pending
9441,Kazakhstan_2024:9441,3991,106,Pending
9442,China_2023:9442,3893,64,Neaktiven
9443,Colombia_2022:9443,1551,84,Aktiven
9444,Germany_2021:9444,3280,36,Neaktiven
9445,Philippines_2024:9445,3923,1,Aktiven
9446,Australia_2020:9446,4948,105,Aktiven
9447,Lebanon_2020:9447,3939,14,Aktiven
9448,Faroe Islands_2021:9448,3279,16,Neaktiven
9449,Venezuela_2024:9449,829,44,Neaktiven
9450,Canada_2021:9450,876,8,Aktiven
9451,Kazakhstan_2024:9451,166,106,Neaktiven
9452,Georgia_2021:9452,4304,7,Aktiven
9453,Barbados_2024:9453,4058,79,Aktiven
9454,Argentina_2021:9454,5151,42,Pending
9455,Kenya_2025:9455,242,66,Neaktiven
9456,Norway_2022:9456,2642,75,Aktiven
9457,Argentina_2021:9457,653,42,Pending
9458,China_2023:9458,3592,64,Aktiven
9459,Colombia_2022:9459,3252,84,Neaktiven
9460,Colombia_2022:9460,4401,84,Aktiven
9461,Italy_2024:9461,5137,86,Neaktiven
9462,Bangladesh_2021:9462,3730,29,Neaktiven
9463,Norway_2023:9463,4088,97,Pending
9464,United Arab Emirates_2022:9464,1824,104,Neaktiven
9465,Trinidad and Tobago_2023:9465,4999,67,Neaktiven
9466,Honduras_2024:9466,1563,39,Neaktiven
9467,Suriname_2023:9467,2397,26,Aktiven
9468,Albania_2021:9468,40,60,Aktiven
9469,Botswana_2020:9469,2205,100,Aktiven
9470,Belgium_2023:9470,5119,61,Pending
9471,Montenegro_2022:9471,2223,65,Aktiven
9472,Honduras_2024:9472,270,39,Aktiven
9473,Mongolia_2023:9473,1578,37,Aktiven
9474,Kenya_2022:9474,4766,18,Pending
9475,Norway_2022:9475,4525,75,Neaktiven
9476,Germany_2025:9476,3878,55,Aktiven
9477,United Arab Emirates_2022:9477,5107,104,Neaktiven
9478,Azerbaijan_2020:9478,4731,56,Aktiven
9479,Nepal_2021:9479,1066,108,Neaktiven
9480,Northern Ireland_2023:9480,1472,71,Aktiven
9481,Austria_2024:9481,3244,93,Neaktiven
9482,Venezuela_2024:9482,3016,44,Aktiven
9483,Mongolia_2023:9483,2418,37,Pending
9484,Morocco_2024:9484,2320,3,Pending
9485,Malta_2021:9485,1658,24,Aktiven
9486,Barbados_2024:9486,988,79,Neaktiven
9487,Italy_2024:9487,4921,86,Pending
9488,Lithuania_2023:9488,4219,95,Aktiven
9489,Albania_2023:9489,56,15,Neaktiven
9490,Albania_2023:9490,4327,15,Pending
9491,Albania_2021:9491,3314,60,Pending
9492,Montenegro_2022:9492,1857,65,Aktiven
9493,Singapore_2021:9493,2665,20,Neaktiven
9494,Norway_2022:9494,1217,75,Pending
9495,Venezuela_2024:9495,4642,44,Pending
9496,Cuba_2023:9496,1641,54,Aktiven
9497,Azerbaijan_2020:9497,3245,56,Neaktiven
9498,Montenegro_2022:9498,4927,96,Aktiven
9499,Sweden_2024:9499,1058,73,Pending
9500,Ireland_2024:9500,4752,83,Aktiven
9501,Sweden_2024:9501,892,73,Aktiven
9502,Venezuela_2025:9502,1286,34,Aktiven
9503,Ukraine_2021:9503,3761,27,Aktiven
9504,Malta_2021:9504,2991,24,Neaktiven
9505,Denmark_2021:9505,3109,21,Pending
9506,Montenegro_2022:9506,4266,65,Pending
9507,Venezuela_2025:9507,1707,34,Pending
9508,Singapore_2021:9508,3955,20,Pending
9509,Sri Lanka_2024:9509,1730,57,Pending
9510,Scotland_2022:9510,543,87,Neaktiven
9511,Zambia_2022:9511,3440,102,Aktiven
9512,Ukraine_2021:9512,3075,27,Pending
9513,Barbados_2024:9513,4833,79,Aktiven
9514,New Zealand_2021:9514,969,52,Aktiven
9515,Georgia_2023:9515,4647,51,Neaktiven
9516,Azerbaijan_2020:9516,1185,56,Aktiven
9517,Singapore_2024:9517,2736,82,Aktiven
9518,India_2021:9518,3549,92,Pending
9519,women's_2022:9519,1420,32,Neaktiven
9520,Ireland_2020:9520,1091,43,Aktiven
9521,Sri Lanka_2024:9521,1098,57,Aktiven
9522,Bangladesh_2021:9522,4828,90,Aktiven
9523,Honduras_2024:9523,2134,39,Neaktiven
9524,Netherlands_2023:9524,1523,89,Neaktiven
9525,Lebanon_2020:9525,4475,14,Neaktiven
9526,Northern Ireland_2021:9526,3079,76,Aktiven
9527,Netherlands_2023:9527,962,89,Aktiven
9528,Ireland_2020:9528,4411,43,Aktiven
9529,Barbados_2024:9529,1347,79,Pending
9530,Kosovo_2023:9530,3627,17,Aktiven
9531,Northern Ireland_2021:9531,5079,76,Aktiven
9532,Singapore_2020:9532,2430,25,Pending
9533,Ireland_2024:9533,3106,83,Aktiven
9534,Serbia_2020:9534,3612,77,Pending
9535,Ireland_2024:9535,1363,83,Pending
9536,Nepal_2021:9536,2745,108,Aktiven
9537,China_2022:9537,5149,107,Aktiven
9538,Croatia_2020:9538,4608,22,Pending
9539,Nicaragua_2021:9539,822,81,Pending
9540,Croatia_2020:9540,2967,22,Pending
9541,Georgia_2023:9541,4383,51,Pending
9542,Venezuela_2024:9542,4492,44,Neaktiven
9543,Croatia_2020:9543,1770,22,Pending
9544,Austria_2024:9544,1624,93,Aktiven
9545,Zimbabwe_2025:9545,1432,4,Pending
9546,Albania_2021:9546,294,60,Pending
9547,Norway_2022:9547,2802,75,Aktiven
9548,Venezuela_2024:9548,4817,44,Neaktiven
9549,Germany_2025:9549,3304,55,Neaktiven
9550,Kazakhstan_2023:9550,3458,80,Neaktiven
9551,Kazakhstan_2024:9551,3380,106,Aktiven
9552,Romania_2020:9552,1018,10,Neaktiven
9553,Venezuela_2024:9553,3142,44,Neaktiven
9554,Bangladesh_2021:9554,368,29,Pending
9555,Kosovo_2023:9555,2139,17,Neaktiven
9556,Philippines_2025:9556,2138,11,Aktiven
9557,United Arab Emirates_2022:9557,660,104,Neaktiven
9558,Germany_2021:9558,558,36,Pending
9559,Zimbabwe_2022:9559,5104,30,Aktiven
9560,Netherlands_2023:9560,271,89,Aktiven
9561,Botswana_2020:9561,3976,100,Aktiven
9562,New Zealand_2021:9562,2147,94,Pending
9563,India_2021:9563,415,92,Aktiven
9564,Singapore_2020:9564,851,25,Pending
9565,Scotland_2022:9565,4878,87,Pending
9566,Kosovo_2023:9566,1283,17,Pending
9567,Cuba_2023:9567,4478,54,Neaktiven
9568,Zimbabwe_2022:9568,2745,30,Neaktiven
9569,Dominican Republic_2023:9569,3372,48,Pending
9570,Macedonia_2023:9570,4097,19,Aktiven
9571,Australia_2020:9571,3609,105,Aktiven
9572,Netherlands_2023:9572,4280,89,Neaktiven
9573,Chile_2023:9573,435,41,Aktiven
9574,Spain_2021:9574,4964,68,Aktiven
9575,Nicaragua_2021:9575,2532,81,Pending
9576,India_2021:9576,3607,92,Aktiven
9577,Pakistan_2022:9577,2909,28,Neaktiven
9578,Australia_2020:9578,1748,105,Aktiven
9579,Lithuania_2023:9579,2972,95,Neaktiven
9580,Colombia_2023:9580,3462,72,Pending
9581,Sweden_2024:9581,3992,73,Aktiven
9582,Zimbabwe_2025:9582,4796,4,Neaktiven
9583,women's_2022:9583,4187,32,Neaktiven
9584,Georgia_2021:9584,1715,7,Neaktiven
9585,Romania_2020:9585,891,10,Neaktiven
9586,Switzerland_2025:9586,5130,45,Neaktiven
9587,Hungary_2024:9587,4341,85,Neaktiven
9588,Barbados_2024:9588,3080,79,Aktiven
9589,Lithuania_2023:9589,665,95,Aktiven
9590,Georgia_2023:9590,3688,51,Neaktiven
9591,Cuba_2023:9591,1203,54,Aktiven
9592,Norway_2022:9592,319,75,Pending
9593,Northern Ireland_2023:9593,4119,71,Neaktiven
9594,Sri Lanka_2024:9594,4644,57,Aktiven
9595,Cuba_2023:9595,522,54,Pending
9596,Montenegro_2022:9596,3246,96,Aktiven
9597,Cuba_2023:9597,14,99,Aktiven
9598,Philippines_2025:9598,1774,11,Pending
9599,Croatia_2020:9599,468,22,Pending
9600,Great Britain_2023:9600,4659,98,Neaktiven
9601,India_2020:9601,4433,38,Pending
9602,Nepal_2021:9602,4594,108,Aktiven
9603,Italy_2024:9603,436,86,Neaktiven
9604,Canada_2021:9604,700,8,Pending
9605,New Zealand_2021:9605,93,94,Neaktiven
9606,Canada_2021:9606,1250,8,Neaktiven
9607,Northern Ireland_2023:9607,1874,71,Aktiven
9608,Lebanon_2020:9608,3698,14,Aktiven
9609,Albania_2020:9609,2519,70,Pending
9610,Panama_2022:9610,1354,62,Aktiven
9611,Macedonia_2023:9611,963,19,Pending
9612,Norway_2022:9612,536,75,Aktiven
9613,Cuba_2023:9613,515,99,Pending
9614,Mongolia_2023:9614,2928,37,Aktiven
9615,Lithuania_2023:9615,2917,95,Neaktiven
9616,Portugal_2023:9616,421,110,Neaktiven
9617,Colombia_2023:9617,3708,72,Pending
9618,Belgium_2023:9618,935,61,Neaktiven
9619,United Arab Emirates_2022:9619,2489,104,Neaktiven
9620,Barbados_2024:9620,2475,49,Aktiven
9621,Argentina_2021:9621,3572,42,Aktiven
9622,Northern Ireland_2021:9622,872,76,Aktiven
9623,Macedonia_2023:9623,4309,19,Pending
9624,Estonia_2023:9624,3010,69,Aktiven
9625,Dominican Republic_2023:9625,3989,48,Pending
9626,India_2020:9626,3600,38,Aktiven
9627,Argentina_2021:9627,2982,42,Aktiven
9628,Australia_2020:9628,2820,105,Neaktiven
9629,Sri Lanka_2024:9629,203,57,Pending
9630,Latvia_2021:9630,4091,47,Aktiven
9631,Seychelles_2024:9631,3827,88,Neaktiven
9632,Suriname_2023:9632,472,26,Pending
9633,Ireland_2024:9633,2396,83,Aktiven
9634,Australia_2020:9634,2214,105,Pending
9635,Great Britain_2021:9635,2403,53,Aktiven
9636,Spain_2021:9636,223,68,Neaktiven
9637,Georgia_2023:9637,1041,51,Pending
9638,Colombia_2021:9638,1701,50,Pending
9639,Belgium_2023:9639,946,61,Aktiven
9640,Barbados_2024:9640,3971,49,Aktiven
9641,United States _2020:9641,733,5,Pending
9642,Denmark_2021:9642,2177,21,Pending
9643,France_2023:9643,3837,13,Neaktiven
9644,Zambia_2024:9644,3588,46,Pending
9645,Montenegro_2022:9645,5119,96,Neaktiven
9646,Northern Ireland_2021:9646,2765,76,Pending
9647,Bangladesh_2021:9647,327,90,Neaktiven
9648,Honduras_2024:9648,3857,39,Neaktiven
9649,Honduras_2024:9649,1319,39,Pending
9650,Northern Ireland_2022:9650,2877,12,Pending
9651,Canada_2021:9651,2188,8,Aktiven
9652,United States _2020:9652,1514,5,Pending
9653,Morocco_2023:9653,3027,101,Pending
9654,United States _2020:9654,4153,5,Pending
9655,Netherlands_2023:9655,2950,89,Aktiven
9656,Albania_2021:9656,66,60,Aktiven
9657,Finland_2024:9657,1891,63,Neaktiven
9658,Algeria_2021:9658,966,78,Pending
9659,Hungary_2024:9659,1298,85,Pending
9660,Cuba_2023:9660,2156,31,Pending
9661,Algeria_2021:9661,2730,78,Aktiven
9662,Zambia_2024:9662,1179,46,Aktiven
9663,Italy_2024:9663,1773,86,Pending
9664,Austria_2021:9664,3571,109,Aktiven
9665,Bangladesh_2021:9665,1928,29,Neaktiven
9666,Algeria_2021:9666,3987,78,Aktiven
9667,Kazakhstan_2024:9667,2850,106,Pending
9668,Azerbaijan_2020:9668,4422,56,Pending
9669,India_2021:9669,4561,92,Neaktiven
9670,Azerbaijan_2020:9670,333,56,Aktiven
9671,Norway_2023:9671,1320,97,Neaktiven
9672,Germany_2021:9672,496,36,Pending
9673,Malta_2021:9673,3066,24,Neaktiven
9674,Portugal_2025:9674,948,35,Pending
9675,Singapore_2021:9675,1179,20,Pending
9676,Northern Ireland_2022:9676,4435,12,Pending
9677,Finland_2024:9677,2811,63,Pending
9678,Montenegro_2022:9678,2632,65,Pending
9679,United Arab Emirates_2022:9679,1049,104,Pending
9680,Malta_2021:9680,2738,24,Aktiven
9681,Estonia_2024:9681,2880,33,Neaktiven
9682,Georgia_2023:9682,1036,51,Pending
9683,Kosovo_2023:9683,3186,17,Pending
9684,Morocco_2024:9684,3204,3,Pending
9685,Zimbabwe_2025:9685,612,4,Neaktiven
9686,Kazakhstan_2024:9686,529,106,Aktiven
9687,Lebanon_2020:9687,3526,14,Neaktiven
9688,Cuba_2023:9688,909,54,Aktiven
9689,Netherlands_2023:9689,521,89,Aktiven
9690,Kenya_2022:9690,3197,18,Neaktiven
9691,Russia_2020:9691,4872,9,Aktiven
9692,Morocco_2024:9692,4334,3,Pending
9693,Panama_2022:9693,828,62,Aktiven
9694,Lithuania_2023:9694,3146,95,Neaktiven
9695,New Zealand_2021:9695,1871,52,Neaktiven
9696,Zimbabwe_2022:9696,128,30,Aktiven
9697,Morocco_2024:9697,2615,3,Pending
9698,Venezuela_2024:9698,298,44,Pending
9699,Colombia_2021:9699,1883,50,Neaktiven
9700,Kenya_2025:9700,2569,66,Pending
9701,Spain_2021:9701,1260,68,Pending
9702,Zimbabwe_2022:9702,2946,30,Neaktiven
9703,Botswana_2020:9703,4190,100,Neaktiven
9704,Germany_2025:9704,2092,55,Pending
9705,Nicaragua_2021:9705,2309,81,Neaktiven
9706,Chile_2023:9706,2261,41,Pending
9707,Philippines_2025:9707,1549,11,Aktiven
9708,Greece_2020:9708,1067,40,Aktiven
9709,Sri Lanka_2024:9709,4883,57,Pending
9710,Iran_2020:9710,4937,6,Pending
9711,Croatia_2020:9711,2838,22,Neaktiven
9712,Italy_2024:9712,1465,86,Neaktiven
9713,Kosovo_2023:9713,844,17,Neaktiven
9714,Bangladesh_2021:9714,2399,90,Pending
9715,Portugal_2022:9715,1928,103,Aktiven
9716,Lithuania_2023:9716,730,95,Pending
9717,Botswana_2020:9717,4478,100,Pending
9718,Zambia_2024:9718,1756,46,Neaktiven
9719,Algeria_2021:9719,635,78,Aktiven
9720,China_2023:9720,1231,64,Aktiven
9721,Kenya_2022:9721,1341,18,Aktiven
9722,Singapore_2024:9722,1328,82,Aktiven
9723,Portugal_2025:9723,3342,35,Neaktiven
9724,Morocco_2024:9724,1941,3,Pending
9725,Kazakhstan_2024:9725,4239,106,Aktiven
9726,women's_2022:9726,3401,32,Pending
9727,Bangladesh_2021:9727,602,29,Aktiven
9728,Zambia_2024:9728,414,46,Aktiven
9729,Romania_2020:9729,1500,10,Aktiven
9730,Norway_2023:9730,4594,97,Aktiven
9731,Sri Lanka_2024:9731,2770,57,Neaktiven
9732,Norway_2022:9732,3957,75,Aktiven
9733,Spain_2021:9733,4825,68,Neaktiven
9734,Germany_2021:9734,1651,36,Neaktiven
9735,Honduras_2024:9735,1752,39,Aktiven
9736,Portugal_2022:9736,359,103,Pending
9737,Nepal_2021:9737,3136,108,Neaktiven
9738,Panama_2022:9738,3479,62,Pending
9739,Canada_2021:9739,3778,8,Pending
9740,Ukraine_2021:9740,3118,27,Pending
9741,Albania_2023:9741,3166,15,Pending
9742,Argentina_2021:9742,493,42,Neaktiven
9743,Portugal_2023:9743,1380,110,Aktiven
9744,China_2022:9744,3543,107,Aktiven
9745,Sri Lanka_2024:9745,92,57,Neaktiven
9746,Northern Ireland_2022:9746,982,12,Neaktiven
9747,Kosovo_2023:9747,1040,17,Aktiven
9748,Finland_2024:9748,4224,63,Aktiven
9749,Russia_2020:9749,3335,9,Neaktiven
9750,Macedonia_2023:9750,1610,19,Neaktiven
9751,Northern Ireland_2021:9751,4025,76,Pending
9752,Turkey_2021:9752,4617,2,Aktiven
9753,Suriname_2023:9753,998,26,Aktiven
9754,Philippines_2024:9754,3020,1,Neaktiven
9755,Israel_2021:9755,4964,91,Neaktiven
9756,Kenya_2025:9756,4614,66,Aktiven
9757,Zambia_2024:9757,2809,46,Pending
9758,Denmark_2021:9758,2098,21,Neaktiven
9759,Venezuela_2025:9759,2301,34,Neaktiven
9760,Philippines_2024:9760,655,1,Pending
9761,Albania_2023:9761,3988,15,Aktiven
9762,Kenya_2022:9762,4391,18,Aktiven
9763,Portugal_2022:9763,3150,103,Aktiven
9764,Georgia_2023:9764,2244,51,Neaktiven
9765,Malta_2021:9765,4471,24,Aktiven
9766,Zambia_2022:9766,3426,102,Pending
9767,Kosovo_2023:9767,1357,17,Aktiven
9768,Israel_2021:9768,2512,91,Aktiven
9769,Austria_2024:9769,3555,93,Neaktiven
9770,Northern Ireland_2022:9770,5113,12,Pending
9771,Singapore_2020:9771,4459,25,Neaktiven
9772,New Zealand_2021:9772,4542,94,Aktiven
9773,New Zealand_2021:9773,5111,52,Pending
9774,Turkey_2021:9774,1231,2,Pending
9775,China_2023:9775,3183,64,Neaktiven
9776,Cuba_2023:9776,3643,99,Pending
9777,Morocco_2020:9777,224,23,Aktiven
9778,Iran_2020:9778,4434,6,Pending
9779,Finland_2024:9779,4407,63,Neaktiven
9780,China_2023:9780,1583,64,Aktiven
9781,Portugal_2025:9781,3777,35,Pending
9782,Austria_2021:9782,2952,109,Neaktiven
9783,China_2022:9783,3641,107,Pending
9784,New Zealand_2021:9784,697,58,Pending
9785,Panama_2022:9785,260,62,Aktiven
9786,Suriname_2023:9786,3626,26,Pending
9787,Georgia_2021:9787,1414,7,Neaktiven
9788,Northern Ireland_2022:9788,459,12,Pending
9789,Montenegro_2022:9789,3020,96,Neaktiven
9790,Estonia_2024:9790,993,33,Neaktiven
9791,Great Britain_2023:9791,2442,98,Pending
9792,United Arab Emirates_2022:9792,1553,104,Neaktiven
9793,Nicaragua_2021:9793,2144,81,Aktiven
9794,India_2021:9794,1814,92,Pending
9795,Faroe Islands_2021:9795,2797,16,Neaktiven
9796,Northern Ireland_2022:9796,1439,12,Neaktiven
9797,Israel_2021:9797,3570,91,Neaktiven
9798,Zimbabwe_2025:9798,2305,4,Pending
9799,Hungary_2024:9799,2915,85,Aktiven
9800,Nepal_2021:9800,3007,108,Pending
9801,United States _2020:9801,3987,5,Aktiven
9802,Montenegro_2022:9802,1207,96,Aktiven
9803,Israel_2021:9803,2243,91,Pending
9804,Zimbabwe_2022:9804,4507,30,Neaktiven
9805,Sweden_2024:9805,3630,73,Pending
9806,Honduras_2024:9806,573,39,Aktiven
9807,Cuba_2023:9807,2344,99,Pending
9808,women's_2022:9808,1953,32,Neaktiven
9809,Great Britain_2021:9809,4761,53,Neaktiven
9810,Northern Ireland_2023:9810,3785,71,Pending
9811,Mongolia_2023:9811,4533,37,Neaktiven
9812,Austria_2021:9812,3991,109,Neaktiven
9813,China_2023:9813,3117,64,Neaktiven
9814,Northern Ireland_2023:9814,332,71,Aktiven
9815,China_2023:9815,450,64,Neaktiven
9816,Albania_2020:9816,495,70,Aktiven
9817,Norway_2022:9817,1904,75,Neaktiven
9818,Estonia_2024:9818,50,33,Aktiven
9819,Trinidad and Tobago_2023:9819,3315,67,Neaktiven
9820,Bangladesh_2021:9820,1966,29,Aktiven
9821,Kenya_2022:9821,975,18,Pending
9822,Morocco_2020:9822,1234,23,Aktiven
9823,Belgium_2023:9823,3948,61,Aktiven
9824,Venezuela_2025:9824,3408,34,Pending
9825,Romania_2020:9825,509,10,Aktiven
9826,Morocco_2020:9826,5004,23,Aktiven
9827,Northern Ireland_2023:9827,3627,71,Pending
9828,Germany_2025:9828,2669,55,Aktiven
9829,China_2023:9829,4871,64,Aktiven
9830,Faroe Islands_2021:9830,1586,16,Pending
9831,Honduras_2024:9831,397,39,Neaktiven
9832,Scotland_2022:9832,4702,87,Aktiven
9833,Colombia_2023:9833,3466,72,Neaktiven
9834,Kazakhstan_2024:9834,3956,106,Neaktiven
9835,Kazakhstan_2023:9835,1038,80,Pending
9836,Singapore_2024:9836,3806,82,Aktiven
9837,India_2020:9837,1509,38,Aktiven
9838,Georgia_2021:9838,339,7,Pending
9839,Dominican Republic_2023:9839,1946,48,Aktiven
9840,Albania_2021:9840,4695,60,Neaktiven
9841,Lithuania_2023:9841,2464,95,Aktiven
9842,Iran_2020:9842,1229,6,Aktiven
9843,Austria_2021:9843,4543,109,Aktiven
9844,Argentina_2021:9844,4935,42,Pending
9845,Northern Ireland_2022:9845,1067,12,Aktiven
9846,Zimbabwe_2025:9846,95,4,Pending
9847,Sri Lanka_2024:9847,2950,57,Aktiven
9848,Ireland_2020:9848,1313,43,Neaktiven
9849,Iran_2020:9849,3632,6,Neaktiven
9850,Azerbaijan_2020:9850,167,56,Aktiven
9851,United Arab Emirates_2022:9851,4361,104,Pending
9852,Portugal_2025:9852,2253,35,Pending
9853,Germany_2021:9853,1268,36,Neaktiven
9854,Argentina_2021:9854,805,42,Neaktiven
9855,Great Britain_2023:9855,4145,98,Pending
9856,Cuba_2023:9856,3685,31,Aktiven
9857,Northern Ireland_2021:9857,1081,76,Aktiven
9858,Israel_2021:9858,699,91,Neaktiven
9859,Zambia_2024:9859,2570,46,Pending
9860,Croatia_2020:9860,4143,22,Neaktiven
9861,Cuba_2023:9861,4534,54,Neaktiven
9862,Seychelles_2024:9862,1407,88,Aktiven
9863,United States _2020:9863,2895,5,Pending
9864,Morocco_2024:9864,2251,3,Neaktiven
9865,Azerbaijan_2020:9865,1419,56,Pending
9866,Montenegro_2022:9866,49,65,Neaktiven
9867,Northern Ireland_2021:9867,4553,76,Neaktiven
9868,Nicaragua_2021:9868,1349,81,Aktiven
9869,Portugal_2022:9869,509,103,Aktiven
9870,Germany_2025:9870,962,55,Aktiven
9871,Kosovo_2023:9871,62,17,Neaktiven
9872,Kenya_2022:9872,2229,18,Pending
9873,Latvia_2021:9873,599,47,Pending
9874,Suriname_2023:9874,4712,26,Aktiven
9875,Cuba_2023:9875,849,99,Aktiven
9876,Kenya_2022:9876,653,18,Pending
9877,Dominican Republic_2023:9877,518,48,Neaktiven
9878,Cuba_2023:9878,3841,31,Pending
9879,Ukraine_2021:9879,127,27,Aktiven
9880,Zambia_2022:9880,1693,102,Pending
9881,Estonia_2024:9881,5044,33,Neaktiven
9882,Germany_2021:9882,3884,36,Pending
9883,Kazakhstan_2023:9883,1870,80,Pending
9884,China_2023:9884,1849,64,Aktiven
9885,Serbia_2020:9885,3480,77,Neaktiven
9886,Norway_2022:9886,2208,75,Pending
9887,Malta_2021:9887,2915,24,Pending
9888,Portugal_2023:9888,510,110,Aktiven
9889,United Arab Emirates_2022:9889,4771,104,Aktiven
9890,Bangladesh_2021:9890,3235,90,Pending
9891,Colombia_2023:9891,5020,72,Pending
9892,Finland_2024:9892,4917,63,Pending
9893,Albania_2021:9893,3064,60,Neaktiven
9894,Botswana_2020:9894,1224,100,Neaktiven
9895,New Zealand_2021:9895,69,94,Pending
9896,United Arab Emirates_2022:9896,2817,104,Aktiven
9897,Suriname_2023:9897,2127,26,Pending
9898,Colombia_2022:9898,4370,84,Neaktiven
9899,Pakistan_2022:9899,3949,28,Aktiven
9900,Belgium_2023:9900,245,61,Aktiven
9901,Germany_2025:9901,1582,55,Neaktiven
9902,Latvia_2021:9902,3073,47,Pending
9903,France_2023:9903,4367,13,Neaktiven
9904,Cuba_2023:9904,1076,99,Neaktiven
9905,Finland_2024:9905,4142,63,Aktiven
9906,United States _2020:9906,199,5,Aktiven
9907,Lebanon_2020:9907,890,14,Pending
9908,Norway_2023:9908,3208,97,Pending
9909,Bangladesh_2021:9909,4676,29,Aktiven
9910,Austria_2021:9910,737,109,Neaktiven
9911,Singapore_2024:9911,465,82,Pending
9912,India_2021:9912,2928,92,Aktiven
9913,France_2023:9913,1723,13,Neaktiven
9914,Pakistan_2022:9914,865,28,Pending
9915,Chile_2023:9915,1225,41,Aktiven
9916,Algeria_2021:9916,3855,78,Pending
9917,Australia_2020:9917,1303,105,Pending
9918,China_2023:9918,4792,64,Aktiven
9919,Scotland_2022:9919,4712,87,Neaktiven
9920,Ukraine_2021:9920,563,27,Neaktiven
9921,Austria_2024:9921,2553,93,Neaktiven
9922,Israel_2021:9922,4773,59,Aktiven
9923,Trinidad and Tobago_2023:9923,279,67,Neaktiven
9924,Romania_2020:9924,3822,10,Aktiven
9925,Latvia_2021:9925,2625,47,Pending
9926,Singapore_2024:9926,798,82,Neaktiven
9927,Algeria_2021:9927,2707,78,Aktiven
9928,Dominican Republic_2023:9928,1210,48,Aktiven
